source_language,source_text,translated_text
"deu_Latn","adventskalender aufkleber kinder","圣诞倒数日历贴纸 儿童"
"deu_Latn","adventskalender baby ab 1 jahr","圣诞倒数日历，适合1岁以上婴儿"
"deu_Latn","adventskalender bastelsachen","圣诞日历 手工制品"
"deu_Latn","adventskalender befüllen ideen mann","圣诞倒数日历填充创意男士"
"deu_Latn","adventskalender bis 15 euro","圣诞倒数日历至15欧元"
"deu_Latn","adventskalender brandooz","品牌adventskalender brandooz"
"deu_Latn","adventskalender brubaker","圣诞倒数日历 brubaker"
"deu_Latn","adventskalender buch jungen 10 jahre","圣诞倒数日历 书籍 10岁男孩"
"deu_Latn","adventskalender bueno 2025","2025年Bueno圣诞倒数日历"
"deu_Latn","adventskalender cd","圣诞倒数日历CD"
"deu_Latn","adventskalender challenge familien","圣诞倒数日历 挑战 家庭"
"deu_Latn","adventskalender china","圣诞倒数日历 中国"
"deu_Latn","adventskalender chips funny frisch 2025","2025年新鲜趣味薯片圣诞倒数日历"
"deu_Latn","adventskalender cola dosen","圣诞倒数日历可乐罐装"
"deu_Latn","adventskalender drei ausrufezeichen 2025","2025年圣诞倒数日历，三个感叹号"
"deu_Latn","adventskalender dunkle schokolade 2025","2025年圣诞倒数日历 黑巧克力"
"deu_Latn","adventskalender eishockey 2025","2025年冰球主题圣诞日历"
"deu_Latn","adventskalender elch","圣诞倒数日历 鹿"
"deu_Latn","adventskalender fcb","圣诞倒数日历 fcb"
"deu_Latn","adventskalender figuren 2025","2025年圣诞倒数日历玩偶"
"deu_Latn","adventskalender flex","圣诞倒数日历flex"
"deu_Latn","adventskalender fraue","圣诞倒数日历 女士"
"deu_Latn","adventskalender frauen sale","圣诞倒数日历 女士 特卖"
"deu_Latn","adventskalender für 7 jährige mädchen","适合7岁女孩的圣诞倒数日历"
"deu_Latn","adventskalender für fahrradfahrer","自行车骑行者的圣诞倒数日历"
"deu_Latn","adventskalender für kinder ab 1 jahr","适合1岁以上儿童的圣诞倒数日历"
"deu_Latn","adventskalender für mediziner","医生专用的圣诞倒数日历"
"deu_Latn","adventskalender für mich","我的圣诞倒数日历"
"deu_Latn","adventskalender für pferdeliebhaber","马术爱好者圣诞倒数日历"
"deu_Latn","adventskalender für wanderer","徒步旅行者的圣诞倒数日历"
"deu_Latn","adventskalender gewürze ankerkraut","圣诞倒数日历 香料 船锚草"
"deu_Latn","adventskalender gitarrenplektren","圣诞日历 吉他拨片"
"deu_Latn","adventskalender glitzer 2025","2025闪亮圣诞倒数日历"
"deu_Latn","adventskalender gummiente","圣诞倒数日历 丁香"
"deu_Latn","adventskalender h0","圣诞倒数日历 h0"
"deu_Latn","adventskalender halterung","圣诞日历支架"
"deu_Latn","adventskalender healthy","圣诞倒数日历 健康"
"deu_Latn","adventskalender herren männer","圣诞倒数日历 男士 男性"
"deu_Latn","adventskalender hipp","圣诞倒数日历 hipp"
"deu_Latn","adventskalender jungen 13","圣诞倒数日历 13岁"
"deu_Latn","adventskalender jungen fußball","圣诞倒数日历 年轻足球"
"deu_Latn","adventskalender kinder baby born","儿童圣诞倒数日历 宝宝 新生"
"deu_Latn","adventskalender kinder feuerwehr","儿童消防员圣诞倒数日历"
"deu_Latn","adventskalender kinder knete","儿童圣诞倒数日历 糖果"
"deu_Latn","adventskalender kinder lego friends","儿童乐高好朋友圣诞日历"
"deu_Latn","adventskalender kinder steine","圣诞倒数日历 儿童 石头"
"deu_Latn","adventskalender krippe holz","圣诞倒数日历 舍宾木制"
"deu_Latn","adventskalender länder","圣诞日历 国家"
"deu_Latn","adventskalender mit pferden","带有马的圣诞日历"
"deu_Latn","adventskalender nespresso kapseln","圣诞倒数日历 蓝宝咖啡胶囊"
"deu_Latn","adventskalender ninja","圣诞日历忍者"
"deu_Latn","adventskalender ohne nüsse","无坚果的圣诞日历"
"deu_Latn","adventskalender poppy playtime","圣诞倒数日历 Poppy Playtime"
"deu_Latn","adventskalender revolution 2025","2025年革命式圣诞倒数日历"
"deu_Latn","adventskalender sarah harrison","圣诞倒数日历 Sarah Harrison"
"deu_Latn","adventskalender schokolade groß","圣诞倒数日历 大块巧克力"
"deu_Latn","adventskalender schwiegermutter","圣诞倒数日历 岳母"
"deu_Latn","adventskalender selber befüllen ideen","自制圣诞倒数日历填充点子"
"deu_Latn","adventskalender selbst befüllen stoff","自填充圣诞倒数日历布料"
"deu_Latn","adventskalender sellmer verlag","圣诞日历 Sellmer 出版社"
"deu_Latn","adventskalender serien","圣诞倒数日历系列"
"deu_Latn","adventskalender set papiertüten","圣诞倒数日历套装纸袋"
"deu_Latn","adventskalender socken grinch","圣诞倒数日历袜子格林奇"
"deu_Latn","adventskalender starke frauen","圣诞倒数日历 强势女性"
"deu_Latn","adventskalender switch 2025","2025年任天堂Switch圣诞倒数日历"
"deu_Latn","adventskalender säckchen mädchen","圣诞日历小袋子 女孩"
"deu_Latn","adventskalender tee 2025 frauen","2025年女士圣诞倒数日历茶"
"deu_Latn","adventskalender traktor erwachsene","圣诞倒数日历 拖拉机 成人"
"deu_Latn","adventskalender tüten 2025","2025年圣诞倒数日历袋"
"deu_Latn","adventskalender tüten zum befüllen stoff","圣诞倒数日历填充袋 布料"
"deu_Latn","adventskalender verbastelbuch","圣诞倒数日历手工制作书"
"deu_Latn","adventskalender verschicken","圣诞倒数日历寄送"
"deu_Latn","adventskalender wolf","圣诞倒数日历 狼"
"deu_Latn","adventskalender wrestling","圣诞倒数日历 摔跤"
"deu_Latn","adventskalender zahlen aufbügeln","圣诞倒数日历 支付 熨平"
"deu_Latn","adventskalender zahlen filz","圣诞倒数日历 支付 毛毡"
"deu_Latn","adventskalender zum befüllen 2025","2025年可填充的圣诞倒数日历"
"deu_Latn","adventskalender zum befüllen jungen","可填充的圣诞倒数日历（针对年轻人）"
"deu_Latn","adventskalender zum befüllen katze","可填充的圣诞倒数日历（猫款）"
"deu_Latn","adventskalender zum befüllen zum hängen","可填充挂式圣诞倒数日历"
"deu_Latn","aifanciey adventskalender","艾凡思圣诞倒数日历"
"deu_Latn","airsoft adventskalender","软弹球圣诞日历"
"deu_Latn","amazon adventskalender tee","亚马逊圣诞倒数日历茶"
"deu_Latn","angel adventskalender raubfisch","天使圣诞倒数日历 鲨鱼"
"deu_Latn","ankerkraut gewürze adventskalender","腌白菜香料圣诞季日历"
"deu_Latn","apple adventskalender","苹果圣诞倒数日历"
"deu_Latn","aufkleber adventskalender zahlen gold","贴纸 圣诞倒数日历 支付 金币"
"deu_Latn","aufkleber adventskalender zahlen kinder","贴纸 圣诞倒数日历 支付 儿童"
"deu_Latn","ballett adventskalender","芭蕾舞圣诞倒数日历"
"deu_Latn","beutel für adventskalender groß","大号圣诞降临日历袋"
"deu_Latn","bio adventskalender kinder","儿童有机圣诞日历"
"deu_Latn","blue adventskalender 2025","2025年蓝色圣诞日历"
"deu_Latn","build a bear adventskalender","为Build a Bear制作的圣诞倒数日历"
"deu_Latn","cappuccino adventskalender","卡布奇诺圣诞日历"
"deu_Latn","diamant painting adventskalender 2025","钻石画 圣诞倒数日历 2025"
"deu_Latn","die sendung mit der maus adventskalender","带老鼠的圣诞颂歌倒数日历"
"deu_Latn","dino magnet adventskalender","恐龙磁铁圣诞倒数日历"
"deu_Latn","ein guter plan adventskalender","一个好计划的圣诞倒数日历"
"deu_Latn","eldrador adventskalender 2025","2025年eldador圣诞倒数日历"
"deu_Latn","exit adventskalender 2024","2024年圣诞倒数日历退出"
"deu_Latn","exit games adventskalender","exit games 圣诞日历"
"deu_Latn","exit® - das spiel - adventskalender: der zauber von weihnachten","exit® - 游戏 - 圣诞倒数日历：圣诞节的魔力"
"deu_Latn","fitness adventskalender frauen","健身圣诞日历 女士"
"deu_Latn","flow adventskalender","流年圣诞倒数日历"
"deu_Latn","funko pop adventskalender harry potter","funko pop adventskalender harry potter"
"deu_Latn","funny chips adventskalender","搞笑薯片圣诞倒数日历"
"deu_Latn","gewürz adventskalender 2025 ankerkraut","2025年香料圣诞倒数日历 鹊肾草"
"deu_Latn","gizeh adventskalender 2025","吉萨2025年圣诞倒数日历"
"deu_Latn","gravitrax junior adventskalender","gravitrax junior adventskalender"
"deu_Latn","gummibären adventskalender 2025","2025年橡皮糖圣诞倒数日历"
"deu_Latn","ideen für adventskalender füllung mann","男士圣诞倒数日历填充物的创意"
"deu_Latn","italien brainrot adventskalender","意大利脑残圣诞倒数日历"
"deu_Latn","john deere adventskalender 2025","约翰迪尔2025年圣诞倒数日历"
"deu_Latn","kalligraphie adventskalender 2025","2025年书法圣诞倒数日历"
"deu_Latn","kamin adventskalender","壁炉圣诞日历"
"deu_Latn","katjes adventskalender 2025 vegan","2025年素食版卡特老鼠（Katjes）圣诞倒数日历"
"deu_Latn","katzen adventskalender 2025 für menschen","2025年猫咪圣诞日历 适合人类使用"
"deu_Latn","katzen adventskalender mit leckerlis","猫咪圣诞倒数日历带美味零食"
"deu_Latn","kinder adventskalender 2025 playmobil","2025年儿童圣诞倒数日历 Playmobil"
"deu_Latn","kinderschminke adventskalender","儿童化妆品圣诞日历"
"deu_Latn","kleine figuren für adventskalender","适用于圣诞倒数日历的小摆件"
"deu_Latn","kleine säckchen adventskalender","小袋子 圣诞倒数日历"
"deu_Latn","korb adventskalender","篮子 圣诞倒数日历"
"deu_Latn","landkarten rätselbuch adventskalender","地图拼图书 圣诞倒数日历"
"deu_Latn","legami adventskalender zug","legami 圣诞倒数日历夹"
"deu_Latn","legends of rock adventskalender","摇滚传奇圣诞倒数日历"
"deu_Latn","lego fortnite adventskalender","乐高堡垒之夜圣诞日历"
"deu_Latn","lego harry potter adventskalender 2024","乐高哈利波特2024年圣诞倒数日历"
"deu_Latn","let's battle adventskalender","让我们来比拼圣诞倒数日历"
"deu_Latn","leuchttage adventskalender 2025","2025年圣诞降临日历灯"
"deu_Latn","lindt adventskalender 2025 groß","林德特2025年圣诞倒数日历 大号"
"deu_Latn","lippenpflege adventskalender","唇部护理圣诞倒数日历"
"deu_Latn","liverpool adventskalender","利物浦圣诞倒数日历"
"deu_Latn","lotta leben adventskalender 2025","lotta leben 2025年圣诞倒数日历"
"deu_Latn","maltesers adventskalender","马尔代斯巧克力历 adventskalender"
"deu_Latn","marvel lego adventskalender 2025","漫威乐高2025年圣诞倒数日历"
"deu_Latn","mc dart adventskalender 2025","2025年MC DART圣诞倒数日历"
"deu_Latn","mein erster pixi adventskalender","我的第一个Pixi圣诞倒数日历"
"deu_Latn","mini geschenke für adventskalender männer","迷你礼品 圣诞倒数日历 男士"
"deu_Latn","männer beauty adventskalender","男士美容圣诞倒数日历"
"deu_Latn","niceria adventskalender","尼切里亚圣诞倒数日历"
"deu_Latn","niederegger adventskalender 2025 31 tage","niederegger adventskalender 2025 31 tage"
"deu_Latn","nummer für adventskalender","圣诞倒数日历的编号"
"deu_Latn","peters mit genuss verführt adventskalender","彼得斯带您享受诱惑的圣诞倒数日历"
"deu_Latn","pizza adventskalender","披萨圣诞日历"
"deu_Latn","playmobil 123 adventskalender krippe","playmobil 123 圣诞倒数日历 舍夫勒"
"deu_Latn","playmobil pferde adventskalender","playmobil 马 德国圣诞倒数日历"
"deu_Latn","pony adventskalender","小马圣诞倒数日历"
"deu_Latn","pop it adventskalender","pop it adventskalender"
"deu_Latn","pop mart adventskalender","泡泡玛特圣诞倒数日历"
"deu_Latn","pop up adventskalender","弹出式圣诞倒数日历"
"deu_Latn","postkarten adventskalender mit türchen","明信片 圣诞倒数日历 带小门"
"deu_Latn","prosecco adventskalender","普罗赛克（Prosecco）圣诞倒数日历"
"deu_Latn","pyrotechnik adventskalender","烟火学圣诞倒数日历"
"deu_Latn","ravensburger mystery adventskalender","拉文斯堡神秘圣诞倒数日历"
"deu_Latn","revell adventskalender traktor","雷维尔圣诞倒数日历 拖拉机"
"deu_Latn","riegel adventskalender 2025","2025年圣诞倒数日历能量棒"
"deu_Latn","rinti adventskalender 2025 für hunde","rinti 2025年狗狗圣诞倒数日历"
"deu_Latn","rätsel adventskalender 2025 exit","2025年解谜圣诞日历 逃脱"
"deu_Latn","rätsel adventskalender für erwachsene","成人谜语圣诞日历"
"deu_Latn","räucherkerzen-adventskalender","香薰蜡烛圣诞降临日历"
"deu_Latn","sackerl adventskalender","sackerl adventskalender"
"deu_Latn","salami stick adventskalender","萨拉米香肠圣诞倒数日历"
"deu_Latn","sc freiburg adventskalender","sc freiburg 圣诞倒数日历"
"deu_Latn","sherlock holmes adventskalender 2025","夏洛克·福尔摩斯2025年圣诞倒数日历"
"deu_Latn","skyrim adventskalender","天际圣诞日历"
"deu_Latn","snoopy adventskalender socken","史努比圣诞倒数日历袜子"
"deu_Latn","socken adventskalender damen 39-42","女款袜子圣诞倒数日历 39-42码"
"deu_Latn","sushi adventskalender","寿司圣诞倒数日历"
"deu_Latn","süße adventskalender","甜味圣诞降临日历"
"deu_Latn","tee adventskalender 2025 frauen","茶（饮品）2025年圣诞倒数日历 女士"
"deu_Latn","tkkg junior adventskalender 2025","TKKG 少年版2025年圣诞倒数日历"
"deu_Latn","tonys adventskalender","托尼的圣诞倒数日历"
"deu_Latn","unicorn adventskalender","独角兽圣诞倒数日历"
"deu_Latn","unterwäsche adventskalender","内衣 圣诞倒数日历"
"deu_Latn","vaiana adventskalender","瓦伊阿纳圣诞倒数日历"
"deu_Latn","verstappen adventskalender","弗斯潘普圣诞倒数日历"
"deu_Latn","viba nougat adventskalender","维巴牛轧糖圣诞倒数日历"
"deu_Latn","vodka adventskalender 2025","伏特加圣诞倒数日历2025"
"deu_Latn","weihnachtskarte adventskalender","圣诞卡 圣诞日历"
"deu_Latn","wichtel millis magischer adventskalender","魔法小精灵millis魔法圣诞倒数日历"
"deu_Latn","windel veganer adventskalender","素食尿布圣诞倒数日历"
"deu_Latn","yogi adventskalender 2025","瑜伽2025年圣诞倒数日历"
"deu_Latn","yves saint laurent adventskalender","伊夫·圣罗兰圣诞倒数日历"
"deu_Latn","zigaretten adventskalender","香烟圣诞倒数日历"
"deu_Latn","demon slayer weihnachtskalender","恶魔之刃圣诞日历"
"deu_Latn","holy energy weihnachtskalender","神圣能量圣诞日历"
"deu_Latn","kleine geschenke für weihnachtskalender","圣诞日历小礼物"
"deu_Latn","marzipan weihnachtskalender","杏仁糖圣诞日历"
"deu_Latn","mädchen weihnachtskalender","女孩圣诞日历"
"deu_Latn","puzzle weihnachtskalender","拼图圣诞日历"
"deu_Latn","weihnachtskalender 2025 für männer werkzeug","2025年男士工具圣诞日历"
"deu_Latn","weihnachtskalender harry potter 2025","哈利波特2025年圣诞日历"
"deu_Latn","weihnachtskalender niederegger","圣诞日历 Niederegger"
"deu_Latn","weihnachtskalender socken damen","女士袜子圣诞日历"
"deu_Latn","weihnachtskalender sprüche","圣诞日历语录"
"eng_Latn","douglas advent calendar 2025","道格拉斯2025年日历"
"deu_Latn","'adventskalender füllung frauen","圣诞倒数日历填充物 女性用"
"deu_Latn","'adventskalender füllung kinder","圣诞日历填充物 儿童"
"deu_Latn","24 aufkleber adventskalender","24张贴纸圣诞倒数日历"
"deu_Latn","adventskalender 2022 frauen","2022年圣诞倒数日历 女士"
"deu_Latn","adventskalender 2025 5 jahre","2025年圣诞倒数日历 5年"
"deu_Latn","adventskalender 2025 amazon beauty","2025年亚马逊美妆圣诞倒数日历"
"deu_Latn","adventskalender 2025 angel","2025年圣诞倒数日历天使"
"deu_Latn","adventskalender 2025 baby 6 monate","2025年圣诞倒数日历 宝宝 6个月"
"deu_Latn","adventskalender 2025 bagger","2025年圣诞倒数日历 挖掘机"
"deu_Latn","adventskalender 2025 borussia mönchengladbach","2025年圣诞倒数日历 慕尼黑格拉德巴赫足球俱乐部"
